ProjIndex	ChIndex	ChInfo	ChCtrl	Inj.Freq	Amp1High	AmpLow	Amp2High	Amp2Low	Gain1	AcqGap	AcqCNTHigh	AcqCntLow	TotalDMFreq	DM1	DM2	DM3
137	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
138	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
139	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
140	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
141	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
142	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
143	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
144	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
145	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
146	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
147	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
148	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
149	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
150	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
151	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
152	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
153	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
154	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
155	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
156	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
157	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
158	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
159	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
160	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
161	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
162	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
163	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
164	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
165	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
166	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
167	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
168	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
169	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
170	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
171	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
172	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
173	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
174	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
175	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
176	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
177	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
178	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
179	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
180	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
181	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
182	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
183	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
184	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
185	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
186	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
187	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
188	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
189	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
190	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
191	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
192	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
193	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
194	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
195	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
196	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
197	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
198	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
199	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
200	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
201	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
202	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
203	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
204	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
205	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
206	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
207	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
208	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
209	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
210	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
211	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
212	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
213	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
214	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
215	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
216	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
217	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
218	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
219	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
220	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
221	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
222	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
223	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
224	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
225	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
226	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
227	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
228	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
229	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
230	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
231	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
232	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
233	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
234	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
235	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
236	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
237	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
238	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
239	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
240	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
241	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
242	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
243	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
244	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
245	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
246	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
247	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
248	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
249	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
250	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
251	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
252	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
253	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
254	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
255	1	0	3	5	3	232	3	232	5	1	0	0	0	1	1	1	
